815 861.743 
800.636 856.749 
786.524 852.001 
772.662 847.107 
759.044 842.251 
745.665 837.224 
732.523 833.377 
719.612 829.487 
706.929 825.812 
694.469 822.433 
682.229 818.022 
670.205 815.151 
658.392 816.108 
646.788 866.524 
635.388 863.581 
624.19 860.019 
613.188 854.848 
602.381 849.464 
591.764 845.903 
581.334 842.072 
571.088 838.996 
561.022 837.241 
551.134 836.424 
541.421 878.038 
531.878 872.147 
522.504 866.507 
513.294 861.395 
504.248 856.976 
495.36 853.492 
486.629 850.591 
478.052 848.971 
469.627 847.514 
461.35 882.824 
453.218 877.839 
445.23 872.662 
437.383 867.828 
429.674 863.416 
422.101 859.238 
414.661 855.515 
407.353 890.102 
400.173 882.838 
393.12 875.566 
386.192 868.943 
379.385 862.846 
372.698 857.847 
366.129 854.86 
359.676 887.743 
353.337 882.745 
347.109 878.078 
340.992 872.831 
334.982 867.484 
329.077 863.45 
323.277 895.222 
317.58 890.488 
311.982 884.548 
306.484 877.768 
301.082 870.572 
295.775 897.838 
290.562 891.842 
285.441 884.547 
280.41 876.248 
275.468 866.704 
270.613 889.109 
265.843 882.645 
261.158 875.246 
256.555 866.42 
252.033 857.202 
247.591 878.147 
243.227 872.74 
238.94 866.232 
234.729 858.318 
230.592 876.5 
226.527 872.905 
222.535 868.285 
218.613 862.146 
214.76 879.288 
210.974 876.661 
207.256 873.168 
203.603 886.141 
200.015 884.203 
196.489 881.604 
193.026 877.141 
189.624 889.885 
186.282 887.11 
182.999 882.953 
179.773 892.109 
176.605 888.401 
173.492 883.275 
170.434 889.707 
167.43 885.123 
164.479 878.358 
161.58 882.008 
158.733 875.519 
155.935 867.331 
153.187 868.678 
150.487 860.622 
147.834 858.378 
145.229 849.358 
142.669 840.105 
140.154 835.57 
137.684 825.61 
135.258 819.034 
132.874 808.109 
130.532 797.001 
128.231 789.42 
125.971 777.522 
123.751 768.625 
121.57 756.457 
119.427 746.035 
117.322 733.464 
115.254 722.676 
113.223 709.96 
111.227 698.228 
109.267 685.451 
107.341 673.827 
105.449 660.828 
103.591 648.705 
101.765 637.795 
99.9712 624.005 
98.2092 611.441 
96.4783 597.967 
94.7778 585.569 
93.1074 574.991 
91.4663 561.088 
89.8542 548.512 
88.2705 535.723 
86.7148 523.85 
85.1864 512.015 
83.685 500.072 
82.21 488.082 
80.7611 476.265 
79.3377 466.173 
77.9393 453.788 
76.5656 442.07 
75.2162 431.491 
73.8905 421.682 
72.5881 410.019 
71.3088 399.236 
70.052 388.556 
68.8173 379.181 
67.6044 369.688 
66.4128 360.108 
65.2423 349.403 
64.0924 340.046 
62.9628 330.81 
61.853 322.138 
60.7629 313.067 
59.6919 304.702 
58.6399 296.348 
57.6063 288.076 
56.591 280.187 
55.5936 272.316 
54.6137 264.667 
53.6512 257.423 
52.7056 249.812 
51.7766 242.739 
50.8641 236.227 
49.9676 229.596 
49.0869 223.229 
48.2217 216.517 
47.3718 210.085 
46.5369 204.334 
45.7167 198.264 
44.9109 192.585 
44.1194 186.74 
43.3417 181.566 
42.5778 176.315 
41.8274 171.066 
41.0902 166.181 
40.366 161.858 
39.6545 156.457 
38.9556 152.204 
38.269 147.697 
37.5945 143.456 
36.9319 139.072 
36.281 135.225 
35.6415 131.192 
35.0133 127.373 
34.3962 123.761 
33.79 120.15 
33.1944 116.86 
32.6094 113.434 
32.0346 110.017 
31.47 106.962 
30.9154 103.811 
30.3705 100.928 
29.8352 98.1879 
29.3094 95.2451 
28.7928 92.6781 
28.2853 90.0383 
27.7868 87.5199 
27.297 84.9491 
26.8159 82.6463 
26.3433 80.4856 
25.879 78.179 
25.4229 76.1561 
24.9748 74.0156 
24.5346 72.0395 
24.1022 70.2268 
23.6774 68.3414 
23.2601 66.5897 
22.8501 64.8297 
22.4474 63.1754 
22.0517 61.5655 
21.6631 60.1262 
21.2812 58.5418 
20.9062 56.9557 
20.5377 55.7697 
20.1757 54.4896 
19.8201 52.9917 
19.4708 51.8758 
19.1276 50.6094 
18.7905 49.3308 
18.4593 48.2637 
18.134 47.1844 
17.8143 46.1296 
17.5004 45.0873 
17.1919 44.1443 
16.8889 43.0715 
16.5912 42.2616 
16.2988 41.3399 
16.0115 40.4218 
15.7293 39.5896 
15.4521 38.8646 
15.1798 38.0675 
14.9122 37.236 
14.6494 36.6108 
14.3912 35.7483 
14.1375 35.0448 
13.8884 34.349 
13.6436 33.7606 
13.4031 33.0927 
13.1669 32.4678 
12.9348 31.8135 
12.7068 31.2873 
12.4829 30.6556 
12.2629 30.1024 
12.0467 29.4866 
11.8344 28.8587 
11.6258 28.524 
11.4209 27.9937 
11.2196 27.4854 
11.0219 26.8447 
10.8276 26.6593 
10.6368 26.1861 
10.4493 25.5448 
10.2651 25.1007 
10.0842 24.724 
9.90648 24.3222 
9.73188 23.8874 
9.56035 23.5133 
9.39185 23.0388 
9.22632 22.7219 
9.06371 22.3779 
8.90396 22.0346 
8.74702 21.6749 
8.59286 21.3147 
8.44141 20.9578 
8.29263 20.6554 
8.14647 20.3251 
8.00289 19.9694 
7.86183 19.6602 
7.72327 19.3629 
7.58715 19.0965 
7.45342 18.8002 
7.32205 18.4628 
7.193 18.2161 
7.06623 17.8926 
6.94168 17.6707 
6.81934 17.3896 
6.69914 17.1303 
6.58107 16.8722 
6.46508 16.626 
6.35113 16.3507 
6.23919 16.141 
6.12923 15.9486 
6.0212 15.628 
5.91507 15.4308 
5.81082 15.2369 
5.7084 14.9792 
5.60779 14.7795 
5.50895 14.5522 
5.41186 14.3424 
5.31647 14.1579 
5.22277 13.9862 
5.13072 13.698 
5.04029 13.5079 
4.95145 13.3213 
4.86418 13.0991 
4.77845 12.9779 
4.69423 12.7964 
4.6115 12.5988 
4.53022 12.4351 
4.45037 12.3127 
4.37193 12.0675 
4.29488 11.8793 
4.21918 11.7412 
4.14482 11.5485 
4.07177 11.4045 
4 11.245 
