815 705.814 
800.636 703.345 
786.524 700.846 
772.662 698.053 
759.044 694.165 
745.665 690.086 
732.523 686.785 
719.612 682.646 
706.929 680.817 
694.469 678.818 
682.229 677.655 
670.205 676.42 
658.392 675.658 
646.788 708.943 
635.388 707.82 
624.19 707.114 
613.188 701.892 
602.381 697.746 
591.764 694.743 
581.334 690.719 
571.088 689.096 
561.022 688.797 
551.134 690.092 
541.421 719.961 
531.878 716.914 
522.504 712.976 
513.294 708.575 
504.248 704.58 
495.36 701.214 
486.629 698.308 
478.052 697.065 
469.627 696.736 
461.35 723.699 
453.218 721.017 
445.23 717.455 
437.383 713.481 
429.674 709.478 
422.101 705.88 
414.661 702.913 
407.353 731.036 
400.173 727.602 
393.12 722.145 
386.192 716.692 
379.385 710.573 
372.698 704.79 
366.129 700.902 
359.676 727.765 
353.337 725.656 
347.109 722.155 
340.992 717.161 
334.982 711.137 
329.077 705.993 
323.277 731.71 
317.58 730.932 
311.982 727.678 
306.484 722.14 
301.082 715.065 
295.775 733.148 
290.562 732.876 
285.441 729.562 
280.41 723.652 
275.468 714.914 
270.613 727.415 
265.843 726.35 
261.158 722.737 
256.555 715.887 
252.033 706.852 
247.591 718.987 
243.227 717.828 
238.94 714.006 
234.729 706.82 
230.592 713.716 
226.527 713.968 
222.535 712.46 
218.613 707.297 
214.76 713.021 
210.974 714.416 
207.256 714.11 
203.603 713.336 
200.015 716.48 
196.489 718.05 
193.026 716.929 
189.624 718.636 
186.282 721.146 
182.999 721.541 
179.773 719.907 
176.605 722.297 
173.492 722.631 
170.434 719.431 
167.43 721.106 
164.479 720.739 
161.58 716.103 
158.733 716.672 
155.935 714.724 
153.187 708.994 
150.487 708.041 
147.834 699.862 
145.229 698.204 
142.669 695.536 
140.154 686.41 
137.684 683.779 
135.258 673.276 
132.874 669.413 
130.532 664.854 
128.231 654.067 
125.971 649.042 
123.751 637.995 
121.57 632.896 
119.427 620.887 
117.322 615.033 
115.254 602.974 
113.223 596.68 
111.227 584.44 
109.267 577.855 
107.341 565.667 
105.449 558.863 
103.591 546.327 
101.765 534.683 
99.9712 527.311 
98.2092 515.518 
96.4783 507.539 
94.7778 496.394 
93.1074 485.176 
91.4663 477.118 
89.8542 466.052 
88.2705 458.119 
86.7148 447.455 
85.1864 436.533 
83.685 429.173 
82.21 418.647 
80.7611 408.105 
79.3377 398.44 
77.9393 390.9 
76.5656 381.056 
75.2162 371.364 
73.8905 362.314 
72.5881 355.067 
71.3088 346.056 
70.052 336.8 
68.8173 328.353 
67.6044 319.899 
66.4128 311.796 
65.2423 304.869 
64.0924 297.055 
62.9628 289.213 
61.853 281.842 
60.7629 274.046 
59.6919 266.837 
58.6399 259.735 
57.6063 252.765 
56.591 246.051 
55.5936 239.521 
54.6137 233.11 
53.6512 227.238 
52.7056 220.826 
51.7766 214.967 
50.8641 208.384 
49.9676 202.806 
49.0869 197.478 
48.2217 191.811 
47.3718 186.69 
46.5369 181.384 
45.7167 176.085 
44.9109 171.37 
44.1194 166.675 
43.3417 161.855 
42.5778 157.413 
41.8274 153.147 
41.0902 148.634 
40.366 145.08 
39.6545 140.251 
38.9556 136.583 
38.269 132.776 
37.5945 129.115 
36.9319 125.263 
36.281 122.07 
35.6415 118.497 
35.0133 115.217 
34.3962 112.075 
33.79 108.868 
33.1944 106.123 
32.6094 103.093 
32.0346 100.078 
31.47 97.4365 
30.9154 94.672 
30.3705 92.1123 
29.8352 89.8415 
29.3094 87.169 
28.7928 85.0086 
28.2853 82.6965 
27.7868 80.464 
27.297 78.1731 
26.8159 76.1424 
26.3433 74.2817 
25.879 72.2591 
25.4229 70.495 
24.9748 68.6131 
24.5346 66.8387 
24.1022 65.2819 
23.6774 63.6015 
23.2601 62.1087 
22.8501 60.5132 
22.4474 59.0681 
22.0517 57.6422 
21.6631 56.3752 
21.2812 54.9949 
20.9062 53.5733 
20.5377 52.4654 
20.1757 51.3832 
19.8201 50.0689 
19.4708 49.0787 
19.1276 47.9367 
18.7905 46.8008 
18.4593 45.8468 
18.134 44.8898 
17.8143 43.9423 
17.5004 43.0126 
17.1919 42.1673 
16.8889 41.2126 
16.5912 40.487 
16.2988 39.6512 
16.0115 38.8293 
15.7293 38.0727 
15.4521 37.426 
15.1798 36.7032 
14.9122 35.9317 
14.6494 35.3614 
14.3912 34.5982 
14.1375 33.9522 
13.8884 33.3071 
13.6436 32.764 
13.4031 32.1457 
13.1669 31.5716 
12.9348 30.9798 
12.7068 30.498 
12.4829 29.9024 
12.2629 29.3955 
12.0467 28.8134 
11.8344 28.2368 
11.6258 27.927 
11.4209 27.4296 
11.2196 26.9589 
11.0219 26.3639 
10.8276 26.1747 
10.6368 25.7211 
10.4493 25.0879 
10.2651 24.7038 
10.0842 24.3264 
9.90648 23.969 
9.73188 23.5562 
9.56035 23.1781 
9.39185 22.7212 
9.22632 22.443 
9.06371 22.1126 
8.90396 21.7754 
8.74702 21.4441 
8.59286 21.094 
8.44141 20.7461 
8.29263 20.4561 
8.14647 20.1374 
8.00289 19.7966 
7.86183 19.4943 
7.72327 19.1977 
7.58715 18.9506 
